Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-162.67917,108.94032,53.894577,40.41543,-18.490274,-9.131938,22.45635,-4.636683,-11.58156,21.018696,-24.786814,9.3325615,-6.7644615
-149.32242,110.75454,52.12598,35.611618,-22.236956,-8.50275,23.739119,-4.5286984,-11.709793,20.032503,-24.050352,9.075959,-9.023228
-245.03525,142.94318,33.459545,13.084769,-8.212487,-0.36177382,6.158378,-2.7511573,-3.9979293,14.491481,-10.75123,4.992685,-3.028584
-230.73592,135.4269,47.246925,14.255524,-11.863264,-6.916228,12.775679,-0.49630737,-10.873068,16.733269,-13.551211,6.643374,-2.621378
-72.55055,85.61436,59.538383,28.55541,-16.49686,-8.698314,19.82937,-2.8178623,-15.301984,25.601698,-21.60945,23.154947,-1.2251663
-86.17644,78.2393,58.92403,34.11089,-9.062317,-11.653542,19.148077,-2.9561868,-16.0681,21.325369,-19.017012,15.592841,-1.7158979
-89.361694,77.225975,54.158733,28.30085,-11.075373,-8.066185,16.923271,-8.2742605,-7.7502527,18.576227,-29.08294,21.832405,-3.264974
-101.56601,76.324104,54.40152,28.293873,-10.615858,-9.909779,15.400134,-10.180968,-9.061094,17.55924,-30.835728,20.160383,-4.321327
-35.47762,130.55032,-24.406063,20.862995,2.1748102,19.049265,5.7688756,10.844907,8.717498,14.978639,6.8575435,10.167536,0.7311873
-36.11649,130.18036,-24.081274,19.997425,2.3411255,19.398506,5.8648705,10.781056,8.498754,15.628991,6.706227,10.143895,1.4807347
-35.844982,129.48373,-23.565441,20.016851,2.6043303,19.21629,6.1004553,10.245137,8.441481,15.714959,6.881746,10.210647,1.4566948
-34.57933,128.96092,-23.134714,20.16866,3.1437693,19.126663,5.6791935,9.150729,8.810668,14.80272,6.8936462,10.614706,1.2062932
-33.438286,128.40024,-22.959824,19.504547,3.8446698,19.347649,5.51804,8.94281,8.624934,15.250545,7.4310875,10.390493,0.4925503
-32.485714,127.71112,-22.112665,19.477839,4.096428,19.32428,5.403005,9.21906,8.379706,15.613331,7.387682,10.569373,-0.4149939
-165.37834,67.340034,-5.216872,37.775265,8.317907,8.624984,11.403824,9.297129,0.54317707,10.906794,1.6961851,3.6913922,-6.7192254
-159.28578,65.475464,-1.4080482,34.86396,10.378285,9.692188,10.437676,10.96893,0.69027585,9.465831,1.5764606,3.906303,-6.333323
-177.89648,70.57406,-1.4252859,35.041077,9.287092,10.715396,12.002201,12.375652,2.5750375,10.096717,3.0068395,3.910652,-6.6410923
-140.86623,57.00529,-3.766391,33.002678,2.9422772,14.877527,5.9926763,13.266089,1.1039606,4.692167,3.1251233,7.6409535,-4.621209
-171.86906,68.36542,-5.243615,37.072746,6.149073,15.675966,12.23333,12.1888275,3.2922542,7.1767364,2.2628095,4.0153756,-4.560433
-171.67953,63.847668,7.279516,27.494066,11.964172,16.076403,9.511667,9.692211,5.180812,6.7030325,3.4036663,2.6835885,-6.5997167
-166.95789,65.17768,2.3778803,32.372253,10.828093,14.043167,10.685093,11.558146,4.85688,7.5222735,1.8454775,3.2349777,-8.706764
-185.01204,78.075356,-1.8584411,33.584663,11.438776,13.307888,12.691624,9.486633,4.503009,7.420842,3.6384103,5.6525793,-10.541757
-187.38487,75.406586,-0.70539963,33.295403,12.045221,15.412295,9.92183,10.560714,6.436227,6.7733655,3.121632,4.9496884,-8.81547
-174.75443,70.88436,-0.92240775,35.317493,12.276497,14.115408,9.380826,9.325643,4.994132,6.2423835,1.5321167,3.3695567,-7.3683195
-188.93938,85.62765,1.9672183,26.097767,13.638886,15.428012,9.903348,9.364812,4.722242,3.6968634,1.2638876,4.625395,-10.575117
-216.2007,86.982216,-2.444048,32.11692,8.600139,15.081023,11.161035,9.286009,4.396748,8.080468,2.621483,6.2676344,-8.077339
-309.22507,150.05023,-4.640811,-19.874743,-33.5154,-26.34082,-26.55258,-13.692706,-13.627691,-7.3064995,-9.30985,-4.1841593,-9.279059
-302.26202,146.82811,-5.6985836,-14.981081,-29.142906,-26.171385,-26.987627,-13.84203,-12.436771,-7.69368,-10.854735,-4.48119,-9.185144
-300.73785,139.69815,-7.789276,-14.884701,-30.049574,-25.453833,-29.966791,-14.192595,-12.384221,-6.6411304,-12.887699,-6.195955,-8.6020565
-309.94077,139.05576,-8.181358,-15.43025,-30.745592,-27.03111,-31.762695,-13.512337,-12.522984,-3.25969,-9.741385,-5.064143,-8.92629
-234.57288,126.76633,0.8126425,28.71335,-3.2999647,12.215868,1.7891318,6.5166364,-10.529109,1.4679363,-2.4738722,8.879555,0.9149528
-83.27838,113.59222,-10.719853,9.301929,-10.362447,0.27173707,-7.853035,7.6826653,-8.860475,-0.14517678,-14.977021,-8.131485,-10.544581
-1.12E+02,1.14E+02,-1.36E+01,6.91E+00,-1.03E+01,-4.96E-02,-9.12E+00,5.44E+00,-1.11E+01,-6.51E-01,-1.55E+01,-8.46E+00,-1.04E+01
-1.85E+02,1.27E+02,-1.20E+01,6.33E+00,-9.03E+00,8.90E-01,-1.05E+01,7.17E+00,-1.08E+01,2.44E-04,-1.66E+01,-7.53E+00,-9.95E+00
-263.6712,63.839733,-51.880566,82.58607,-30.013214,-25.754532,44.941875,11.743273,-20.274128,30.584063,10.445913,-24.146578,6.610454
-216.31567,60.969177,-63.17058,56.208366,-21.034159,-26.911892,22.22297,11.543331,-13.593603,49.72549,13.664917,-8.648585,10.730278
-280.12732,45.60555,-40.917007,103.0221,-23.901722,-26.6353,47.9892,18.748016,-22.176605,24.997612,5.6501694,-18.578613,17.124619
-265.20877,62.528618,-49.569523,85.16726,-31.701572,-29.662828,48.3209,18.910015,-18.131262,25.601246,2.408248,-25.832813,11.291288
-277.17444,96.53118,0.7957898,21.91579,-37.75335,-15.188079,-6.7099333,4.812309,6.845081,7.152183,-5.6925817,-0.3602034,-8.977518
-274.29065,74.81759,-3.7273655,37.57077,-35.84549,-16.297888,-2.6503177,6.427373,8.5617,2.4768775,-3.380663,0.50790936,-5.510664
-2.83E+02,1.05E+02,4.88E-02,2.23E+01,-2.93E+01,-7.58E+00,-3.03E+00,1.53E-01,2.97E+00,8.77E+00,-2.93E+00,3.85E+00,-1.95E+00
-283.06683,84.186806,2.0059218,25.286238,-31.250265,-11.783765,-7.6021614,5.6486635,10.435115,1.5724218,-7.70883,3.476959,-7.209853
-334.96472,38.995068,-64.3883,26.918152,-36.281387,-31.65691,-16.902508,-2.9639988,-13.797958,2.7281067,2.0866003,-0.93150765,-3.5037055
-335.9557,3.9435065,-64.26496,43.43371,-36.373302,-16.659725,-7.6671057,-0.8054058,-10.81449,6.157175,-6.86344,5.64093,-3.855471
-264.19336,63.122856,-73.51856,16.114895,-45.178997,-9.273262,1.1603589,9.511287,-9.393562,5.046367,0.48469287,2.1281245,1.5939624
-3.03E+02,5.15E+01,-6.86E+01,3.32E+01,-3.72E+01,-1.03E+01,4.75E+00,2.55E-01,-8.80E-01,2.44E+00,-4.05E+00,1.56E+00,7.47E+00
-100.25233,45.36297,-20.551956,2.0189152,-19.602396,-8.733572,-11.884836,-4.422753,-18.57637,-10.756769,-4.168019,2.3664134,-5.4709435
-74.11149,61.143127,-17.564672,-6.2989283,-26.74997,-9.896243,-11.3315525,-7.2408004,-20.940758,-14.477899,-5.529509,2.4258041,-6.174013
-59.34122,74.36412,-20.323696,-5.398151,-32.05331,-10.2913265,-9.69298,-7.9802103,-20.962723,-16.326353,-6.182363,3.6225924,-4.337601
-111.273506,71.13928,-22.865593,-0.58205134,-28.438984,-8.021356,-10.343344,-6.684844,-19.497047,-12.835347,-5.4224725,3.681676,-3.0102193
-451.51413,115.56833,-1.4658703,-24.79491,-7.347702,2.2647948,-14.387513,-3.6195297,-4.083932,5.209598,7.496956,0.51191384,9.432829
-488.6812,121.9767,-7.959355,-13.54213,-1.0913112,10.585902,-17.928307,3.9710584,-4.560892,4.5766473,4.310515,4.68227,10.190983
-379.16522,145.76515,2.8750417,-36.02151,-29.24653,-9.583311,-29.618881,-6.8653393,-10.05124,7.764887,4.7176075,-1.6123756,7.730772
-4.11E+02,1.34E+02,-3.36E+00,-2.93E+01,-1.37E+01,-1.34E-02,-2.40E+01,-4.73E+00,-7.69E+00,5.82E+00,6.43E+00,4.36E-01,1.31E+01
-220.12715,150.07787,-54.101692,16.681007,-3.4995022,7.1677704,8.895123,10.289019,-8.34949,4.5977674,3.4318624,-2.20162,-2.4640508
-393.03525,150.38405,-24.127777,43.29389,12.822754,14.128242,3.53544,33.94721,-7.899353,4.6366267,22.232056,-6.826642,-4.3441825
-4.07E+02,1.61E+02,-4.31E+00,2.78E+01,4.35E+00,2.86E+01,7.28E-01,1.98E+01,3.55E+00,7.66E+00,1.11E+01,-3.89E-01,8.11E+00
-400.9822,165.17047,-20.448765,30.551994,9.308508,27.34691,-2.401274,25.801617,-5.231944,6.4415536,15.70146,-7.8990583,5.4515715
-386.06854,163.47478,-32.143658,33.946827,5.9327927,25.5706,-1.1481718,23.762547,-3.1055422,6.9424787,12.595845,-6.003055,5.123749
-30.808573,58.964657,-15.580635,7.2509656,-19.065702,0.49433225,-19.564114,2.1924064,-13.199205,2.7996223,-5.2357407,1.9892105,-6.579332
-45.506252,56.159153,-13.827529,6.3785925,-19.313646,0.5562949,-19.632444,2.3502872,-12.723204,2.7674594,-4.621962,2.9379585,-5.8938856
-308.82132,135.52138,-25.442642,32.63756,9.6286745,2.476133,9.531856,4.7799773,-3.1565661,2.4929297,2.3159766,9.209604,-6.9562507
-3.34E+02,1.46E+02,-1.10E+01,2.71E+01,2.40E+00,6.30E+00,2.32E-01,2.66E+00,-3.05E+00,4.47E+00,-1.47E+00,1.98E+00,-5.00E+00
-3.40E+02,1.44E+02,-2.09E+01,3.08E+01,7.00E+00,8.07E+00,7.12E+00,1.40E+00,-3.19E+00,1.09E+01,3.76E-02,1.08E+01,-2.03E+00
-355.65952,134.75975,-5.81715,24.105322,8.952023,4.5915737,3.8055995,-3.1491375,-2.726937,5.6514835,-6.0031343,3.1005719,-6.320852
-3.48E+02,1.37E+02,-2.34E+00,2.22E+01,9.03E+00,2.84E+00,3.22E-01,-1.62E+00,-5.10E+00,3.71E+00,-5.72E+00,-2.46E-01,-7.06E+00
-294.21848,139.73706,-14.644728,37.56247,9.526816,4.9197288,8.626628,2.7635372,-6.2731214,8.511367,-5.168577,3.8018432,-5.4214606
-309.16284,137.44267,-39.047714,9.650077,-18.491436,3.9546802,-3.9867225,-2.4936187,-18.09654,0.5399574,4.524012,0.66848755,-1.9635974
-337.84515,129.09883,-43.67925,16.560154,-13.541346,12.087908,-2.636528,-2.483946,-8.096983,2.9182487,2.9482048,2.821433,0.5031849
-330.12286,127.21028,-30.68994,11.999477,-2.1276767,3.4958506,-1.2165943,-6.5926776,-11.21284,0.9627897,8.326649,-0.47037748,1.3964255
-3.80E+02,1.22E+02,-3.50E+01,3.11E+01,-1.19E+01,5.70E+00,-3.10E+00,6.85E+00,-2.04E+00,5.34E+00,3.63E-02,-3.17E+00,-6.65E+00
-3.62E+02,1.23E+02,-5.57E+01,-2.59E+01,2.30E+00,-8.90E-02,-1.55E+01,1.52E+01,1.82E+00,1.10E+01,1.84E+01,2.27E+01,4.22E+00
-341.47244,95.2513,-45.107822,-23.552546,-1.2417113,-2.4294076,-16.765842,7.6445856,2.5293188,10.670808,17.113697,22.005795,2.9150956
-409.07947,79.45938,-35.07267,-9.635989,4.3914394,2.4964566,-9.2590885,4.3264985,3.1235719,10.449383,14.123535,16.613623,3.945433
-408.87933,65.62458,-14.68172,1.0180446,7.030985,5.377266,-2.8669538,5.6899443,3.6196907,7.4342346,11.125517,13.680514,4.5181518
-306.54916,106.17343,-0.89958555,57.780155,-17.968899,6.1513925,4.3078585,-5.484674,-14.095074,10.565603,-10.745546,-3.1895416,-4.2977214
-314.24753,117.31104,-9.079304,53.05292,-18.719671,3.4160573,2.5171623,-5.611783,-9.434358,8.424497,-9.183883,-3.0348098,-1.9968166
-3.28E+02,1.20E+02,-6.88E+00,4.66E+01,-1.65E+01,2.97E+00,1.15E+00,-6.67E+00,-6.45E+00,8.58E+00,-1.00E+01,-3.80E-01,2.49E-01
-333.07523,110.02874,-5.1455765,55.926003,-19.33377,3.4947827,5.2050443,-8.305468,-6.1376104,8.593507,-9.265417,-0.5783984,2.0629716
-516.02094,109.66435,-28.94857,16.586563,10.072837,23.767284,17.664513,6.9973707,17.014366,12.051844,5.452788,8.17389,9.047513
-499.25003,120.11579,-17.448847,15.304149,11.299212,16.416956,15.027389,14.905787,18.167488,9.881764,4.9731703,6.247585,3.8229246
-478.5483,103.57975,-40.08504,15.70218,10.68204,24.702076,11.67609,11.538718,15.143987,8.571184,3.5689104,10.494641,5.2923923
-476.79724,103.84768,-40.238014,17.943907,10.212396,16.453165,15.768272,14.8588505,16.717585,8.511771,3.0590327,5.6178036,3.9868376
-466.86566,103.29662,-32.67722,15.680867,8.587032,15.723854,9.73837,14.47735,21.238905,11.79061,1.6144967,5.1678734,4.21512
-458.04443,91.77228,-37.8319,21.384123,10.931216,16.468199,8.779271,21.875107,17.590761,1.4818256,7.106101,8.342979,2.8792403
-444.07217,92.55344,-47.59282,15.913145,9.782011,17.741812,10.776231,24.89462,21.655853,1.8804166,3.3276756,6.290051,5.618789
-2.85E+02,9.88E+01,-3.28E+01,-2.16E+00,-1.51E+01,-1.22E+01,-1.92E+01,-1.19E+01,-6.61E+00,-3.76E-01,-4.99E+00,-1.20E-01,-2.41E+00
-227.29971,90.57041,-49.540813,-1.8544985,-15.858063,0.8471689,-11.345073,-3.3917882,-9.602602,0.54622865,-11.432196,-1.2136387,-3.663268
-299.99362,90.418846,-39.409554,0.8075856,-14.440536,1.0689021,-8.0557165,-1.2945232,-7.531507,-3.6436813,-8.767613,5.327737,-7.4548063
-272.61438,88.74826,-36.65319,-2.05189,-16.4247,0.6564822,-7.6895137,-3.3851037,-4.7452574,-1.4264477,-4.856703,1.4229263,-2.565327
-292.72156,109.6014,-31.632141,-3.0454457,-21.0025,-0.9097396,-15.715527,-13.067577,-7.6851687,-1.5308982,-3.9030123,3.1202335,-1.3728023
-237.14194,86.71331,-50.08198,3.864254,-25.744978,-7.1481524,-10.831746,-11.390355,-12.755865,-5.156571,-2.851577,8.349964,-0.51094604
-258.511,97.70915,-42.78221,-3.729248,-18.492117,0.9783177,-11.304537,-4.201678,-8.347077,-3.1589894,-9.02967,-0.56194466,-1.4677337
-437.2801,152.85832,8.116696,40.671413,9.342767,25.664997,35.27605,3.8618968,5.7546463,14.683315,4.2655563,6.260885,4.378347
-409.99088,113.37728,44.630615,33.588177,29.60591,25.770088,26.910503,15.299243,11.763521,18.405275,13.55847,7.1046543,7.4626365
-334.14706,118.104385,12.369969,56.080345,21.7272,12.243822,37.22957,12.056137,4.3010464,17.791294,15.938011,10.473904,10.459763
-397.4753,125.02102,24.597967,35.869907,21.673159,10.559567,26.645226,13.346212,3.861759,10.519187,9.922565,11.532803,11.605418
-443.24728,109.49614,38.33346,19.367563,15.567548,20.861044,22.36179,12.362522,7.888313,11.340003,9.987725,8.061413,9.224136
-2.77E+02,-5.29E+01,-2.10E+01,4.58E+01,-7.83E+00,-3.77E+01,1.57E+01,3.02E+01,-2.86E+01,5.32E+00,1.44E+01,-3.06E-02,-6.85E+00
-284.74957,-48.588398,-18.34934,44.863018,-6.7549343,-36.419495,16.047932,30.066948,-24.821056,3.972183,13.716765,2.7962418,-9.31038
-296.34927,-47.81842,-14.807061,44.543255,-6.1844773,-34.354404,16.44569,28.786242,-25.32547,6.278077,10.6826935,1.8629526,-6.814614
-156.24971,115.921776,19.91752,29.88805,15.047877,19.11298,2.0004933,10.640566,1.8030869,10.630983,2.4028099,10.250722,-1.1840768
-2.15E+02,7.93E+01,2.25E+01,2.40E+01,3.72E+00,1.73E+01,-6.42E-03,8.18E+00,-3.97E+00,7.94E+00,7.30E-02,1.11E+01,-3.78E+00
-166.08821,120.34549,10.079218,25.9147,13.465785,23.553434,-3.038113,10.286174,-3.5420108,10.895757,-1.9035578,12.370117,-3.1615055
-1.45E+02,1.09E+02,1.10E-01,2.26E+01,4.71E+00,1.80E+01,-6.04E+00,9.66E+00,-8.81E+00,9.90E+00,-3.30E+00,1.42E+01,-8.51E+00
-1.59E+02,1.08E+02,3.67E+00,1.54E+01,1.03E+01,1.68E+01,5.17E-03,4.45E+00,-3.49E+00,7.18E+00,-5.14E+00,1.03E+01,-3.01E+00
-198.0623,76.72269,20.853996,27.825096,-2.808313,31.658604,-0.9437284,8.180972,-0.81425697,8.207932,-0.2454663,10.062973,-2.6555853
-197.2876,87.48042,15.251973,21.476246,1.4119112,31.453453,-3.9426894,7.842264,-6.8611403,10.0508995,-0.57693046,11.151214,-1.9178802
-155.85844,123.41248,-2.1703303,10.989626,-0.16860366,16.925423,-2.8192677,9.270496,-6.705171,12.781321,-7.1757317,12.565776,-1.2265104
-155.88596,-18.582924,-15.19877,18.208584,-18.361547,-26.217068,1.7826927,1.1337099,-45.87062,-8.372438,-20.457773,-20.23303,-5.1325984
-152.83751,-15.442468,-18.121407,20.984264,-16.936922,-23.570396,2.0514143,0.8492303,-44.564392,-6.8954964,-19.72535,-18.861006,-7.49391
-151.97337,-14.450403,-21.98245,23.924309,-17.3737,-22.677803,2.539552,-0.3008943,-46.87008,-6.2740893,-18.526525,-20.21534,-8.422427
-150.76418,-15.171486,-23.372654,23.88857,-17.167645,-22.730406,2.689258,-0.8243638,-49.33775,-6.5214744,-16.520704,-22.1211,-8.46992
-149.76985,-13.658736,-23.014465,23.61896,-16.333536,-23.26409,3.100291,-0.51429826,-49.604813,-6.066481,-15.590505,-20.10222,-8.101302
-95.35191,123.53193,-15.127966,-23.930658,-24.782368,-9.351496,-10.113828,-0.89643764,-9.180052,-2.0759246,-8.457396,4.5106688,-10.235403
-86.402084,124.4001,-13.942344,-25.183918,-27.3662,-9.101541,-10.501892,-2.915582,-10.030623,-2.1353858,-7.2795057,5.305369,-12.143554
-97.97884,124.46034,-13.0031395,-25.183086,-23.381195,-11.02096,-10.69201,-1.7647235,-8.741415,0.45048302,-13.623403,3.8551304,-9.8492155
-97.86861,124.42849,-12.558358,-25.99037,-23.920551,-11.30701,-10.361351,-1.8495047,-8.780745,0.6304711,-13.428646,3.7872229,-10.172744
-91.91634,124.75142,-13.907602,-25.265642,-26.353306,-9.14948,-10.141527,-2.4634917,-11.22795,-0.8685645,-6.908098,6.6394916,-12.562565
-98.01358,124.46249,-13.049416,-23.978374,-24.411274,-9.211038,-10.15137,-0.59507406,-10.611825,0.40580758,-9.6929865,6.575516,-10.936026
-100.150536,125.20359,-12.813842,-23.244904,-23.553947,-9.468606,-11.00133,1.0784997,-8.590999,0.2476349,-13.0995,4.345156,-10.010047
-99.15566,124.44912,-13.83202,-23.517248,-24.203684,-10.047602,-11.733948,0.1881156,-8.4316225,0.5956861,-14.569169,3.6205792,-10.155177
-99.19695,124.42018,-14.310928,-24.256994,-24.440428,-9.742745,-11.862513,-0.43235064,-9.187853,0.3038562,-14.462309,3.3620296,-10.130033
-1.00E+02,1.25E+02,-1.37E+01,-2.47E+01,-2.36E+01,-8.37E+00,-1.13E+01,8.25E-02,-9.21E+00,-6.09E-01,-1.45E+01,4.32E+00,-1.04E+01
-9.69E+01,1.22E+02,-1.45E+01,-2.37E+01,-2.33E+01,-9.72E+00,-1.16E+01,3.66E-02,-8.23E+00,-1.58E+00,-1.48E+01,3.67E+00,-9.49E+00
-95.48117,122.71788,-14.683167,-23.53149,-23.083303,-11.212753,-11.695815,-0.9640591,-7.8701496,-1.2057376,-14.662183,2.6182144,-9.508175
-465.7053,102.70225,4.6668744,13.362382,-20.763144,16.302399,1.3334577,2.7231693,9.784229,9.282665,1.4773668,6.0675726,10.644317
-461.6399,111.449425,2.7735982,8.288358,-16.621763,12.726247,2.0844948,2.7089233,9.084681,9.876901,-0.5778277,7.5792313,7.5824857
-4.50E+02,1.09E+02,-2.50E+00,9.73E+00,-1.76E+01,1.01E+01,5.43E+00,-2.87E-01,6.71E+00,1.26E+01,-3.27E+00,9.27E+00,7.92E+00
-93.45706,67.60506,21.41382,10.719758,5.7670517,33.82112,4.8539095,20.049229,2.2766194,11.937757,5.9189215,-0.60865915,3.6720288
-106.5749,60.35681,22.959455,9.615069,3.6393118,31.43081,7.381435,20.573717,1.8481919,11.220201,6.250566,0.36583298,6.126349
-120.21051,61.582584,19.707441,14.050959,5.3166857,27.9267,5.033555,19.2054,1.5151588,10.80227,6.906485,0.9742884,5.815489
-120.52184,61.959244,9.23834,16.163225,9.2598915,25.331867,5.5813103,19.142422,2.3891776,9.90908,7.163323,0.9325453,5.9248857
-148.54825,72.94548,9.659,16.897821,9.549989,21.857775,8.615672,19.56363,3.196305,10.394064,5.554954,2.5722775,6.1937475
-349.51147,136.8865,-51.63881,-31.827036,-8.780809,-5.561479,-3.0120273,-8.929657,6.030304,26.284073,22.24051,16.55128,10.253541
-336.56052,159.6993,-52.23633,-46.987892,-15.765943,-6.594115,-5.591673,-12.639417,4.777742,21.564596,16.291237,16.94602,18.739683
-438.01807,140.243,-28.498558,-32.063744,-3.2085147,0.66281056,0.5289698,-3.8473253,6.3769503,22.033762,19.489214,14.571703,11.701248
-4.21E+02,2.36E+01,4.40E+01,1.23E-02,1.23E+01,5.04E+00,1.47E+01,8.43E+00,9.99E+00,1.49E+01,1.64E+01,7.23E+00,5.08E+00
-528.13666,104.866394,-14.53805,23.548048,12.153908,8.925408,8.102463,11.310642,13.838947,13.322295,10.392099,9.50656,6.4515076
-489.67422,101.12685,-9.82001,5.1819487,-0.73462826,6.3800344,0.7059436,1.36955,9.438053,14.716889,10.213238,9.651718,-1.0278128
-106.74153,133.12367,-34.190533,9.353057,1.4679605,13.876327,-3.8386252,13.908316,0.23553017,15.09204,1.241321,12.566326,2.9258544
-7.65E+01,1.32E+02,-3.61E+01,1.06E+01,2.80E+00,1.28E+01,-4.19E+00,1.57E+01,-2.20E-01,1.41E+01,-2.65E+00,8.30E+00,-9.95E-02
-101.53278,126.30047,-23.501278,9.043165,-8.437255,19.218973,6.4400983,15.2715435,1.1381961,11.285139,3.6179318,14.779144,-0.3752496
-74.75043,128.71107,-31.76348,14.368915,-1.4911333,13.714688,-2.8801508,17.068224,-1.1206962,13.553746,-0.27443382,7.8215346,-2.8822784
-9.94E+01,1.29E+02,-3.22E+01,1.12E+01,-4.50E+00,1.66E+01,3.74E-01,1.57E+01,-2.27E+00,1.23E+01,3.60E+00,1.14E+01,-4.51E-02
-9.23E+01,1.33E+02,-3.92E+01,3.64E+00,-5.99E+00,1.91E+01,-7.98E-01,1.62E+01,1.93E+00,1.30E+01,2.93E+00,9.72E+00,-5.93E-02
-57.851974,131.96855,-42.200005,1.4763901,-7.3778787,25.048862,-4.1262417,17.935734,7.3983665,13.545278,0.48143163,7.403409,-1.6485795
-23.718857,126.63927,-39.29271,1.6905831,-7.4405484,22.089314,-3.4034762,19.576967,8.35944,13.779132,-1.7552594,5.874946,-1.9860678
-29.079235,127.4123,-32.530315,-0.8819992,-7.4538174,16.6906,4.7742343,20.313093,0.84866387,12.777665,0.7219459,10.208442,-2.7673664
-69.66212,142.63393,-28.845005,-2.4147508,-10.032429,16.915882,9.946993,22.52512,-0.5719615,10.471179,0.5921237,11.372406,-2.6155057
-91.12225,143.95744,-24.766247,4.3979917,-11.886837,14.740141,6.1621046,20.083557,5.2916417,12.373011,1.0226259,9.453915,-2.0923202
-202.92188,144.90955,1.3285121,20.301868,11.763144,33.23595,16.73304,18.66703,20.550787,17.34839,3.7551665,14.735078,-2.4260614
-199.24944,146.1426,5.50455,17.689249,8.332681,30.817873,11.529306,22.667099,20.671827,19.950247,10.520146,15.885662,-2.6942422
-200.42075,155.13847,5.3453956,16.515667,14.115925,27.815893,12.341242,21.968946,21.537973,18.45883,8.891208,15.549728,-3.0161214
-193.06326,156.25726,12.69265,21.63138,12.702611,32.391026,10.2370615,21.505716,18.423653,10.825801,1.5535746,10.363819,1.9703329
-206.12515,150.238,5.4968114,15.255015,17.125671,35.349037,13.270079,23.449015,20.610804,12.097003,5.807286,14.667547,-2.1628923
-211.09502,153.29878,10.8233385,14.449958,15.549125,36.23692,16.212845,23.645258,18.961796,14.801182,8.12447,11.335185,-0.9135549
-197.9937,160.81042,6.497075,16.276266,10.1428175,27.39749,15.974028,20.04714,17.30786,14.23276,3.9173915,11.046676,-1.0219944
-171.99762,154.51672,-62.257507,36.53376,-12.89567,-9.184083,8.873717,6.1364307,5.9819837,15.275849,-4.6538725,11.125739,-10.058145
-149.41924,151.65598,-68.10657,36.10441,-16.073208,-11.594108,6.2469864,5.4724154,7.516207,15.914328,-5.939768,10.220791,-9.340397
-136.62695,147.84807,-71.0762,34.82942,-12.681243,-11.307026,-0.16536859,7.216348,9.369279,14.178004,-4.424278,7.2721434,-7.796913
-127.01431,148.90263,-73.37276,37.056885,-13.475631,-12.612802,-1.4615849,8.404561,7.7436366,12.630735,-4.1730285,4.8584104,-7.6750226
-142.39555,158.6619,-67.06188,37.98287,-18.73623,-17.310236,4.8772597,10.385155,4.407493,13.8943615,-3.1761248,6.570165,-8.021925
-158.29861,164.69405,-62.44256,37.977417,-23.1885,-20.268366,12.901708,12.342731,1.9103647,16.405006,-3.8124285,7.706315,-7.4648633
-158.4457,164.88327,-62.368267,39.889458,-22.25884,-20.481916,14.073002,14.199151,2.3311965,14.363837,-5.337677,5.5085697,-7.504862
-149.39008,163.42088,-64.481995,34.6817,-21.961779,-19.103468,11.464824,14.014362,3.5599492,11.69321,-6.1178565,4.8048916,-8.192584
